country,date,cases,new_daily
Brazil,9/23/20,4591364,0
Brazil,9/24/20,4657702,66338
Brazil,9/25/20,4689613,31911
Brazil,9/26/20,4717991,28378
Brazil,9/27/20,4732309,14318
Brazil,9/28/20,4745464,13155
Brazil,9/29/20,4777522,32058
Brazil,9/30/20,4810935,33413
Brazil,10/1/20,4847092,36157
Brazil,10/2/20,4847092,0
Brazil,10/3/20,4906833,59741
Brazil,10/4/20,4915289,8456
Brazil,10/5/20,4927235,11946
Brazil,10/6/20,4969141,41906
Brazil,10/7/20,5000694,31553
Brazil,10/8/20,5028444,27750
Brazil,10/9/20,5055888,27444
Brazil,10/10/20,5082637,26749
Brazil,10/11/20,5094979,12342
Brazil,10/12/20,5103408,8429
Brazil,10/13/20,5113628,10220
Brazil,10/14/20,5140863,27235
Brazil,10/15/20,5169386,28523
Brazil,10/16/20,5200300,30914
Brazil,10/17/20,5224362,24062
Brazil,10/18/20,5224362,0
Brazil,10/19/20,5250727,26365
Brazil,10/20/20,5273954,23227
Brazil,10/21/20,5298772,24818
Brazil,10/22/20,5323630,24858
Brazil,10/23/20,5353656,30026
Brazil,10/24/20,5380635,26979
Brazil,10/25/20,5394128,13493
Brazil,10/26/20,5409854,15726
Brazil,10/27/20,5439641,29787
Brazil,10/28/20,5468270,28629
Brazil,10/29/20,5494376,26106
Brazil,10/30/20,5516658,22282
Brazil,10/31/20,5535605,18947
Brazil,11/1/20,5545705,10100
Brazil,11/2/20,5554206,8501
Brazil,11/3/20,5566049,11843
Brazil,11/4/20,5590025,23976
Brazil,11/5/20,5590025,0
Brazil,11/6/20,5631181,41156
Brazil,11/7/20,5653561,22380
Brazil,11/8/20,5664115,10554
Brazil,11/9/20,5675032,10917
Brazil,11/10/20,5699005,23973
Brazil,11/11/20,5747660,48655
Brazil,11/12/20,5781582,33922
Brazil,11/13/20,5810652,29070
Brazil,11/14/20,5848959,38307
Brazil,11/15/20,5863093,14134
Brazil,11/16/20,5876464,13371
Brazil,11/17/20,5911758,35294
Brazil,11/18/20,5945849,34091
Brazil,11/19/20,5981767,35918
Brazil,11/20/20,6020164,38397
Brazil,11/21/20,6052786,32622
Brazil,11/22/20,6071401,18615
Brazil,11/23/20,6087608,16207
Brazil,11/24/20,6118708,31100
Brazil,11/25/20,6166606,47898
Brazil,11/26/20,6204220,37614
Brazil,11/27/20,6238350,34130
Brazil,11/28/20,6290272,51922
Brazil,11/29/20,6314740,24468
Brazil,11/30/20,6335878,21138
Brazil,12/1/20,6386787,50909
Brazil,12/2/20,6436650,49863
Brazil,12/3/20,6487084,50434
Brazil,12/4/20,6533968,46884
Brazil,12/5/20,6577177,43209
Brazil,12/6/20,6603540,26363
Brazil,12/7/20,6623911,20371
Brazil,12/8/20,6674999,51088
Brazil,12/9/20,6728452,53453
Brazil,12/10/20,6781799,53347
Brazil,12/11/20,6836227,54428
Brazil,12/12/20,6880127,43900
Brazil,12/13/20,6901952,21825
Brazil,12/14/20,6927145,25193
Brazil,12/15/20,6970034,42889
Brazil,12/16/20,7040608,70574
Brazil,12/17/20,7110434,69826
Brazil,12/18/20,7162978,52544
Brazil,12/19/20,7213155,50177
Brazil,12/20/20,7238600,25445
Brazil,12/21/20,7263619,25019
Brazil,12/22/20,7318821,55202
Brazil,12/23/20,7365517,46696
Brazil,12/24/20,7423945,58428
Brazil,12/25/20,7448560,24615
Brazil,12/26/20,7465806,17246
Brazil,12/27/20,7484285,18479
Brazil,12/28/20,7504833,20548
Brazil,12/29/20,7563551,58718
Brazil,12/30/20,7619200,55649
Brazil,12/31/20,7675973,56773
Brazil,1/1/21,7700578,24605
Brazil,1/2/21,7716405,15827
Brazil,1/3/21,7733746,17341
Brazil,1/4/21,7753752,20006
Brazil,1/5/21,7810400,56648
Brazil,1/6/21,7873830,63430
Brazil,1/7/21,7961673,87843
Brazil,1/8/21,8013708,52035
Brazil,1/9/21,8075998,62290
Brazil,1/10/21,8105790,29792
Brazil,1/11/21,8131612,25822
Brazil,1/12/21,8195637,64025
Brazil,1/13/21,8256536,60899
Brazil,1/14/21,8324294,67758
Brazil,1/15/21,8393492,69198
Brazil,1/16/21,8455059,61567
Brazil,1/17/21,8488099,33040
Brazil,1/18/21,8511770,23671
Brazil,1/19/21,8573864,62094
Brazil,1/20/21,8638249,64385
Brazil,1/21/21,8697368,59119
Brazil,1/22/21,8753920,56552
Brazil,1/23/21,8816254,62334
Brazil,1/24/21,8844577,28323
Brazil,1/25/21,8871393,26816
Brazil,1/26/21,8933356,61963
Brazil,1/27/21,8996876,63520
Brazil,1/28/21,9058687,61811
Brazil,1/29/21,9118513,59826
Brazil,1/30/21,9176975,58462
Brazil,1/31/21,9204731,27756
Brazil,2/1/21,9229322,24591
Brazil,2/2/21,9283418,54096
Brazil,2/3/21,9339420,56002
Brazil,2/4/21,9396293,56873
Brazil,2/5/21,9447165,50872
Brazil,2/6/21,9447165,0
Brazil,2/7/21,9524640,77475
Brazil,2/8/21,9524640,0
Brazil,2/9/21,9599565,74925
Brazil,2/10/21,9659167,59602
Brazil,2/11/21,9713909,54742
Brazil,2/12/21,9765455,51546
Brazil,2/13/21,9809754,44299
Brazil,2/14/21,9834513,24759
Brazil,2/15/21,9866710,32197
Brazil,2/16/21,9921981,55271
Brazil,2/17/21,9978747,56766
Brazil,2/18/21,10030626,51879
Brazil,2/19/21,10084208,53582
Brazil,2/20/21,10139148,54940
Brazil,2/21/21,10168174,29026
Brazil,2/22/21,10195160,26986
Brazil,2/23/21,10257875,62715
Brazil,2/24/21,10324463,66588
Brazil,2/25/21,10390461,65998
Brazil,2/26/21,10455630,65169
Brazil,2/27/21,10517232,61602
Brazil,2/28/21,10551259,34027
Brazil,3/1/21,10587001,35742
Brazil,3/2/21,10646926,59925
Brazil,3/3/21,10718630,71704
Brazil,3/4/21,10793732,75102
Brazil,3/5/21,10869227,75495
Brazil,3/6/21,10938836,69609
Brazil,3/7/21,11019344,80508
Brazil,3/8/21,11051665,32321
Brazil,3/9/21,11122429,70764
Brazil,3/10/21,11202305,79876
Brazil,3/11/21,11277717,75412
Brazil,3/12/21,11363380,85663
Brazil,3/13/21,11439558,76178
Brazil,3/14/21,11483370,43812
Brazil,3/15/21,11519609,36239
Brazil,3/16/21,11603535,83926
Brazil,3/17/21,11693838,90303
Brazil,3/18/21,11780820,86982
Brazil,3/19/21,11871390,90570
Brazil,3/20/21,11950459,79069
Brazil,3/21/21,11998233,47774
Brazil,3/22/21,12047526,49293
Brazil,3/23/21,12130019,82493
Brazil,3/24/21,12220011,89992
Brazil,3/25/21,12320169,100158
Brazil,3/26/21,12404414,84245
Brazil,3/27/21,12490362,85948
Brazil,3/28/21,12534688,44326
Brazil,3/29/21,12573615,38927
Brazil,3/30/21,12658109,84494
Brazil,3/31/21,12748747,90638
Brazil,4/1/21,12839844,91097
Brazil,4/2/21,12910082,70238
Brazil,4/3/21,12953597,43515
Brazil,4/4/21,12984956,31359
Brazil,4/5/21,13013601,28645
Brazil,4/6/21,13100580,86979
Brazil,4/7/21,13193205,92625
Brazil,4/8/21,13279857,86652
Brazil,4/9/21,13373174,93317
Brazil,4/10/21,13445006,71832
Brazil,4/11/21,13482023,37017
Brazil,4/12/21,13517808,35785
Brazil,4/13/21,13599994,82186
Brazil,4/14/21,13673507,73513
Brazil,4/15/21,13746681,73174
Brazil,4/16/21,13832455,85774
Brazil,4/17/21,13900091,67636
Brazil,4/18/21,13943071,42980
Brazil,4/19/21,13973695,30624
Brazil,4/20/21,14043076,69381
Brazil,4/21/21,14122795,79719
Brazil,4/22/21,14167973,45178
Brazil,4/23/21,14237078,69105
Brazil,4/24/21,14308215,71137
Brazil,4/25/21,14340787,32572
Brazil,4/26/21,14369423,28636
Brazil,4/27/21,14441563,72140
Brazil,4/28/21,14521289,79726
Brazil,4/29/21,14590678,69389
Brazil,4/30/21,14659011,68333
Brazil,5/1/21,14725975,66964
Brazil,5/2/21,14754910,28935
Brazil,5/3/21,14779529,24619
Brazil,5/4/21,14856888,77359
Brazil,5/5/21,14930183,73295
Brazil,5/6/21,15003563,73380
Brazil,5/7/21,15082449,78886
Brazil,5/8/21,15145879,63430
Brazil,5/9/21,15184790,38911
Brazil,5/10/21,15209990,25200
Brazil,5/11/21,15282705,72715
Brazil,5/12/21,15359397,76692
Brazil,5/13/21,15433989,74592
Brazil,5/14/21,15519525,85536
Brazil,5/15/21,15586534,67009
Brazil,5/16/21,15627243,40709
Brazil,5/17/21,15657391,30148
Brazil,5/18/21,15732836,75445
Brazil,5/19/21,15812055,79219
Brazil,5/20/21,15894094,82039
Brazil,5/21/21,15970949,76855
Brazil,5/22/21,16047439,76490
Brazil,5/23/21,16083258,35819
Brazil,5/24/21,16120756,37498
Brazil,5/25/21,16194209,73453
Brazil,5/26/21,16274695,80486
Brazil,5/27/21,16342162,67467
Brazil,5/28/21,16391930,49768
Brazil,5/29/21,16471600,79670
Brazil,5/30/21,16515120,43520
Brazil,5/31/21,16545554,30434
Brazil,6/1/21,16624480,78926
Brazil,6/2/21,16720081,95601
Brazil,6/3/21,16803472,83391
Brazil,6/4/21,16841408,37936
Brazil,6/5/21,16907425,66017
Brazil,6/6/21,16947062,39637
Brazil,6/7/21,16984218,37156
Brazil,6/8/21,17037129,52911
Brazil,6/9/21,17122877,85748
Brazil,6/10/21,17210969,88092
Brazil,6/11/21,17296118,85149
Brazil,6/12/21,17374818,78700
Brazil,6/13/21,17412766,37948
Brazil,6/14/21,17452612,39846
Brazil,6/15/21,17533221,80609
Brazil,6/16/21,17628588,95367
Brazil,6/17/21,17702630,74042
Brazil,6/18/21,17801462,98832
Brazil,6/19/21,17883750,82288
Brazil,6/20/21,17927928,44178
Brazil,6/21/21,17966831,38903
Brazil,6/22/21,18054653,87822
Brazil,6/23/21,18169881,115228
Brazil,6/24/21,18243483,73602
Brazil,6/25/21,18322760,79277
Brazil,6/26/21,18386894,64134
Brazil,6/27/21,18420598,33704
Brazil,6/28/21,18448402,27804
Brazil,6/29/21,18513305,64903
Brazil,6/30/21,18557141,43836
Brazil,7/1/21,18622304,65163
Brazil,7/2/21,18687469,65165
Brazil,7/3/21,18742025,54556
Brazil,7/4/21,18769808,27783
Brazil,7/5/21,18792511,22703
Brazil,7/6/21,18855015,62504
Brazil,7/7/21,18909037,54022
Brazil,7/8/21,18962762,53725
Brazil,7/9/21,19020499,57737
Brazil,7/10/21,19069003,48504
Brazil,7/11/21,19089940,20937
Brazil,7/12/21,19106971,17031
Brazil,7/13/21,19151993,45022
Brazil,7/14/21,19209729,57736
Brazil,7/15/21,19262518,52789
Brazil,7/16/21,19308109,45591
Brazil,7/17/21,19342448,34339
Brazil,7/18/21,19376574,34126
Brazil,7/19/21,19391845,15271
Brazil,7/20/21,19419437,27592
Brazil,7/21/21,19473954,54517
Brazil,7/22/21,19523711,49757
Brazil,7/23/21,19632443,108732
Brazil,7/24/21,19670534,38091
Brazil,7/25/21,19688663,18129
Brazil,7/26/21,19707662,18999
Brazil,7/27/21,19749073,41411
Brazil,7/28/21,19797086,48013
Brazil,7/29/21,19839369,42283
Brazil,7/30/21,19880273,40904
Brazil,7/31/21,19917855,37582
Brazil,8/1/21,19938358,20503
Brazil,8/2/21,19953501,15143
Brazil,8/3/21,19985817,32316
Brazil,8/4/21,20026533,40716
Brazil,8/5/21,20066587,40054
Brazil,8/6/21,20108746,42159
Brazil,8/7/21,20151779,43033
Brazil,8/8/21,20165672,13893
Brazil,8/9/21,20177757,12085
Brazil,8/10/21,20212642,34885
Brazil,8/11/21,20245085,32443
Brazil,8/12/21,20285067,39982
Brazil,8/13/21,20319000,33933
Brazil,8/14/21,20350142,31142
Brazil,8/15/21,20364099,13957
Brazil,8/16/21,20378570,14471
Brazil,8/17/21,20416183,37613
Colombia,1/22/20,0,0
Colombia,1/23/20,0,0
Colombia,1/24/20,0,0
Colombia,1/25/20,0,0
Colombia,1/26/20,0,0
Colombia,1/27/20,0,0
Colombia,1/28/20,0,0
Colombia,1/29/20,0,0
Colombia,1/30/20,0,0
Colombia,1/31/20,0,0
Colombia,2/1/20,0,0
Colombia,2/2/20,0,0
Colombia,2/3/20,0,0
Colombia,2/4/20,0,0
Colombia,2/5/20,0,0
Colombia,2/6/20,0,0
Colombia,2/7/20,0,0
Colombia,2/8/20,0,0
Colombia,2/9/20,0,0
Colombia,2/10/20,0,0
Colombia,2/11/20,0,0
Colombia,2/12/20,0,0
Colombia,2/13/20,0,0
Colombia,2/14/20,0,0
Colombia,2/15/20,0,0
Colombia,2/16/20,0,0
Colombia,2/17/20,0,0
Colombia,2/18/20,0,0
Colombia,2/19/20,0,0
Colombia,2/20/20,0,0
Colombia,2/21/20,0,0
Colombia,2/22/20,0,0
Colombia,2/23/20,0,0
Colombia,2/24/20,0,0
Colombia,2/25/20,0,0
Colombia,2/26/20,0,0
Colombia,2/27/20,0,0
Colombia,2/28/20,0,0
Colombia,2/29/20,0,0
Colombia,3/1/20,0,0
Colombia,3/2/20,0,0
Colombia,3/3/20,0,0
Colombia,3/4/20,0,0
Colombia,3/5/20,0,0
Colombia,3/6/20,1,1
Colombia,3/7/20,1,0
Colombia,3/8/20,1,0
Colombia,3/9/20,1,0
Colombia,3/10/20,3,2
Colombia,3/11/20,9,6
Colombia,3/12/20,9,0
Colombia,3/13/20,13,4
Colombia,3/14/20,22,9
Colombia,3/15/20,34,12
Colombia,3/16/20,57,23
Colombia,3/17/20,75,18
Colombia,3/18/20,102,27
Colombia,3/19/20,108,6
Colombia,3/20/20,158,50
Colombia,3/21/20,196,38
Colombia,3/22/20,231,35
Colombia,3/23/20,277,46
Colombia,3/24/20,378,101
Colombia,3/25/20,470,92
Colombia,3/26/20,491,21
Colombia,3/27/20,539,48
Colombia,3/28/20,608,69
Colombia,3/29/20,702,94
Colombia,3/30/20,798,96
Colombia,3/31/20,906,108
Colombia,4/1/20,1065,159
Colombia,4/2/20,1161,96
Colombia,4/3/20,1267,106
Colombia,4/4/20,1406,139
Colombia,4/5/20,1485,79
Colombia,4/6/20,1579,94
Colombia,4/7/20,1780,201
Colombia,4/8/20,2054,274
Colombia,4/9/20,2223,169
Colombia,4/10/20,2473,250
Colombia,4/11/20,2709,236
Colombia,4/12/20,2776,67
Colombia,4/13/20,2852,76
Colombia,4/14/20,2979,127
Colombia,4/15/20,3105,126
Colombia,4/16/20,3233,128
Colombia,4/17/20,3439,206
Colombia,4/18/20,3621,182
Colombia,4/19/20,3792,171
Colombia,4/20/20,3977,185
Colombia,4/21/20,4149,172
Colombia,4/22/20,4356,207
Colombia,4/23/20,4561,205
Colombia,4/24/20,4881,320
Colombia,4/25/20,5142,261
Colombia,4/26/20,5379,237
Colombia,4/27/20,5597,218
Colombia,4/28/20,5949,352
Colombia,4/29/20,6207,258
Colombia,4/30/20,6507,300
Colombia,5/1/20,7006,499
Colombia,5/2/20,7285,279
Colombia,5/3/20,7668,383
Colombia,5/4/20,7973,305
Colombia,5/5/20,8613,640
Colombia,5/6/20,8959,346
Colombia,5/7/20,9456,497
Colombia,5/8/20,10051,595
Colombia,5/9/20,10495,444
Colombia,5/10/20,11063,568
Colombia,5/11/20,11613,550
Colombia,5/12/20,12272,659
Colombia,5/13/20,12930,658
Colombia,5/14/20,13610,680
Colombia,5/15/20,14216,606
Colombia,5/16/20,14939,723
Colombia,5/17/20,15574,635
Colombia,5/18/20,16295,721
Colombia,5/19/20,16935,640
Colombia,5/20/20,17687,752
Colombia,5/21/20,18330,643
Colombia,5/22/20,19131,801
Colombia,5/23/20,20177,1046
Colombia,5/24/20,21175,998
Colombia,5/25/20,21981,806
Colombia,5/26/20,23003,1022
Colombia,5/27/20,24104,1101
Colombia,5/28/20,25366,1262
Colombia,5/29/20,26688,1322
Colombia,5/30/20,28236,1548
Colombia,5/31/20,29383,1147
Colombia,6/1/20,30493,1110
Colombia,6/2/20,31833,1340
Colombia,6/3/20,33354,1521
Colombia,6/4/20,35120,1766
Colombia,6/5/20,36635,1515
Colombia,6/6/20,38027,1392
Colombia,6/7/20,39236,1209
Colombia,6/8/20,40719,1483
Colombia,6/9/20,42078,1359
Colombia,6/10/20,43682,1604
Colombia,6/11/20,45212,1530
Colombia,6/12/20,46858,1646
Colombia,6/13/20,48746,1888
Colombia,6/14/20,50939,2193
Colombia,6/15/20,53063,2124
Colombia,6/16/20,54931,1868
Colombia,6/17/20,57046,2115
Colombia,6/18/20,60217,3171
Colombia,6/19/20,63276,3059
Colombia,6/20/20,65633,2357
Colombia,6/21/20,68652,3019
Colombia,6/22/20,71183,2531
Colombia,6/23/20,73572,2389
Colombia,6/24/20,77113,3541
Colombia,6/25/20,80599,3486
Colombia,6/26/20,84442,3843
Colombia,6/27/20,88591,4149
Colombia,6/28/20,91769,3178
Colombia,6/29/20,95043,3274
Colombia,6/30/20,97846,2803
Colombia,7/1/20,102009,4163
Colombia,7/2/20,106110,4101
Colombia,7/3/20,109505,3395
Colombia,7/4/20,113389,3884
Colombia,7/5/20,117110,3721
Colombia,7/6/20,120281,3171
Colombia,7/7/20,124494,4213
Colombia,7/8/20,128638,4144
Colombia,7/9/20,133973,5335
Colombia,7/10/20,140776,6803
Colombia,7/11/20,145632,4856
Colombia,7/12/20,150445,4813
Colombia,7/13/20,154277,3832
Colombia,7/14/20,159898,5621
Colombia,7/15/20,165169,5271
Colombia,7/16/20,173206,8037
Colombia,7/17/20,182140,8934
Colombia,7/18/20,190700,8560
Colombia,7/19/20,197278,6578
Colombia,7/20/20,204005,6727
Colombia,7/21/20,211038,7033
Colombia,7/22/20,218428,7390
Colombia,7/23/20,226373,7945
Colombia,7/24/20,233541,7168
Colombia,7/25/20,240795,7254
Colombia,7/26/20,248976,8181
Colombia,7/27/20,257101,8125
Colombia,7/28/20,267385,10284
Colombia,7/29/20,276055,8670
Colombia,7/30/20,286020,9965
Colombia,7/31/20,295508,9488
Colombia,8/1/20,306181,10673
Colombia,8/2/20,317651,11470
Colombia,8/3/20,327850,10199
Colombia,8/4/20,334979,7129
